,variable,value,trial
2681,j06_p1_g1,32,81
2682,j06_p1_g1,33,82
2683,j06_p1_g1,33,83
2684,j06_p1_g1,33,84
2685,j06_p1_g1,34,85
2686,j06_p1_g1,34,86
2687,j06_p1_g1,34,87
2688,j06_p1_g1,34,88
2689,j06_p1_g1,34,89
2690,j06_p1_g1,35,90
2691,j06_p1_g1,35,91
2692,j06_p1_g1,35,92
2693,j06_p1_g1,36,93
2694,j06_p1_g1,36,94
2695,j06_p1_g1,36,95
2696,j06_p1_g1,36,96
2697,j06_p1_g1,36,97
2698,j06_p1_g1,36,98
2699,j06_p1_g1,36,99
2700,j06_p2_g1,0,0
2701,j06_p2_g1,0,1
2702,j06_p2_g1,0,2
2703,j06_p2_g1,0,3
2704,j06_p2_g1,0,4
2705,j06_p2_g1,1,5
2706,j06_p2_g1,2,6
2707,j06_p2_g1,2,7
2708,j06_p2_g1,2,8
2709,j06_p2_g1,3,9
2710,j06_p2_g1,4,10
2711,j06_p2_g1,5,11
2712,j06_p2_g1,6,12
2713,j06_p2_g1,6,13
2714,j06_p2_g1,6,14
2715,j06_p2_g1,6,15
2716,j06_p2_g1,7,16
2717,j06_p2_g1,7,17
2718,j06_p2_g1,7,18
2719,j06_p2_g1,8,19
2720,j06_p2_g1,8,20
2721,j06_p2_g1,9,21
2722,j06_p2_g1,10,22
2723,j06_p2_g1,10,23
2724,j06_p2_g1,11,24
2725,j06_p2_g1,12,25
2726,j06_p2_g1,13,26
2727,j06_p2_g1,14,27
2728,j06_p2_g1,14,28
2729,j06_p2_g1,14,29
2730,j06_p2_g1,15,30
2731,j06_p2_g1,16,31
2732,j06_p2_g1,16,32
2733,j06_p2_g1,16,33
2734,j06_p2_g1,17,34
2735,j06_p2_g1,18,35
2736,j06_p2_g1,19,36
2737,j06_p2_g1,20,37
2738,j06_p2_g1,20,38
2739,j06_p2_g1,20,39
2740,j06_p2_g1,21,40
2741,j06_p2_g1,21,41
2742,j06_p2_g1,22,42
2743,j06_p2_g1,22,43
2744,j06_p2_g1,23,44
2745,j06_p2_g1,24,45
2746,j06_p2_g1,25,46
2747,j06_p2_g1,25,47
2748,j06_p2_g1,25,48
2749,j06_p2_g1,26,49
2750,j06_p2_g1,27,50
2751,j06_p2_g1,27,51
2752,j06_p2_g1,28,52
2753,j06_p2_g1,28,53
2754,j06_p2_g1,28,54
2755,j06_p2_g1,28,55
2756,j06_p2_g1,28,56
2757,j06_p2_g1,28,57
2758,j06_p2_g1,28,58
2759,j06_p2_g1,29,59
2760,j06_p2_g1,29,60
2761,j06_p2_g1,29,61
2762,j06_p2_g1,29,62
2763,j06_p2_g1,29,63
2764,j06_p2_g1,30,64
2765,j06_p2_g1,31,65
2766,j06_p2_g1,31,66
2767,j06_p2_g1,31,67
2768,j06_p2_g1,31,68
2769,j06_p2_g1,32,69
2770,j06_p2_g1,33,70
2771,j06_p2_g1,33,71
2772,j06_p2_g1,34,72
2773,j06_p2_g1,34,73
2774,j06_p2_g1,34,74
2775,j06_p2_g1,35,75
2776,j06_p2_g1,35,76
2777,j06_p2_g1,36,77
2778,j06_p2_g1,37,78
2779,j06_p2_g1,38,79
2780,j06_p2_g1,38,80
2781,j06_p2_g1,39,81
2782,j06_p2_g1,40,82
2783,j06_p2_g1,40,83
2784,j06_p2_g1,41,84
2785,j06_p2_g1,42,85
2786,j06_p2_g1,42,86
2787,j06_p2_g1,42,87
2788,j06_p2_g1,43,88
2789,j06_p2_g1,44,89
2790,j06_p2_g1,44,90
2791,j06_p2_g1,45,91
2792,j06_p2_g1,45,92
2793,j06_p2_g1,45,93
2794,j06_p2_g1,45,94
2795,j06_p2_g1,45,95
2796,j06_p2_g1,45,96
2797,j06_p2_g1,45,97
2798,j06_p2_g1,45,98
2799,j06_p2_g1,45,99
2800,j07_p1_g1,0,0
2801,j07_p1_g1,0,1
2802,j07_p1_g1,1,2
2803,j07_p1_g1,1,3
2804,j07_p1_g1,1,4
2805,j07_p1_g1,2,5
2806,j07_p1_g1,2,6
2807,j07_p1_g1,2,7
2808,j07_p1_g1,3,8
2809,j07_p1_g1,3,9
2810,j07_p1_g1,3,10
2811,j07_p1_g1,4,11
2812,j07_p1_g1,4,12
2813,j07_p1_g1,4,13
2814,j07_p1_g1,5,14
2815,j07_p1_g1,5,15
2816,j07_p1_g1,5,16
2817,j07_p1_g1,5,17
2818,j07_p1_g1,5,18
2819,j07_p1_g1,5,19
2820,j07_p1_g1,5,20
2821,j07_p1_g1,5,21
2822,j07_p1_g1,5,22
2823,j07_p1_g1,5,23
2824,j07_p1_g1,5,24
2825,j07_p1_g1,5,25
2826,j07_p1_g1,5,26
2827,j07_p1_g1,5,27
2828,j07_p1_g1,5,28
2829,j07_p1_g1,5,29
2830,j07_p1_g1,5,30
2831,j07_p1_g1,5,31
2832,j07_p1_g1,5,32
2833,j07_p1_g1,5,33
2834,j07_p1_g1,5,34
2835,j07_p1_g1,5,35
2836,j07_p1_g1,5,36
2837,j07_p1_g1,5,37
2838,j07_p1_g1,5,38
2839,j07_p1_g1,5,39
2840,j07_p1_g1,5,40
2841,j07_p1_g1,5,41
2842,j07_p1_g1,5,42
2843,j07_p1_g1,5,43
2844,j07_p1_g1,5,44
2845,j07_p1_g1,5,45
2846,j07_p1_g1,5,46
2847,j07_p1_g1,5,47
2848,j07_p1_g1,5,48
2849,j07_p1_g1,5,49
2850,j07_p1_g1,5,50
2851,j07_p1_g1,5,51
2852,j07_p1_g1,5,52
2853,j07_p1_g1,5,53
2854,j07_p1_g1,5,54
2855,j07_p1_g1,5,55
2856,j07_p1_g1,5,56
2857,j07_p1_g1,5,57
2858,j07_p1_g1,5,58
2859,j07_p1_g1,5,59
2860,j07_p1_g1,5,60
2861,j07_p1_g1,5,61
2862,j07_p1_g1,5,62
2863,j07_p1_g1,5,63
2864,j07_p1_g1,5,64
2865,j07_p1_g1,5,65
2866,j07_p1_g1,5,66
2867,j07_p1_g1,5,67
2868,j07_p1_g1,5,68
2869,j07_p1_g1,5,69
2870,j07_p1_g1,5,70
2871,j07_p1_g1,5,71
2872,j07_p1_g1,5,72
2873,j07_p1_g1,5,73
2874,j07_p1_g1,5,74
2875,j07_p1_g1,5,75
2876,j07_p1_g1,5,76
2877,j07_p1_g1,5,77
2878,j07_p1_g1,6,78
2879,j07_p1_g1,6,79
2880,j07_p1_g1,6,80
2881,j07_p1_g1,6,81
2882,j07_p1_g1,6,82
2883,j07_p1_g1,6,83
2884,j07_p1_g1,6,84
2885,j07_p1_g1,6,85
2886,j07_p1_g1,6,86
2887,j07_p1_g1,6,87
2888,j07_p1_g1,7,88
2889,j07_p1_g1,7,89
2890,j07_p1_g1,7,90
2891,j07_p1_g1,7,91
2892,j07_p1_g1,7,92
2893,j07_p1_g1,7,93
2894,j07_p1_g1,7,94
2895,j07_p1_g1,7,95
2896,j07_p1_g1,7,96
2897,j07_p1_g1,7,97
2898,j07_p1_g1,7,98
2899,j07_p1_g1,7,99
2900,j07_p2_g1,0,0
2901,j07_p2_g1,1,1
2902,j07_p2_g1,1,2
2903,j07_p2_g1,1,3
2904,j07_p2_g1,2,4
2905,j07_p2_g1,2,5
2906,j07_p2_g1,2,6
2907,j07_p2_g1,3,7
2908,j07_p2_g1,3,8
2909,j07_p2_g1,4,9
2910,j07_p2_g1,4,10
2911,j07_p2_g1,4,11
2912,j07_p2_g1,4,12
2913,j07_p2_g1,4,13
2914,j07_p2_g1,4,14
2915,j07_p2_g1,4,15
2916,j07_p2_g1,4,16
2917,j07_p2_g1,4,17
2918,j07_p2_g1,4,18
2919,j07_p2_g1,4,19
2920,j07_p2_g1,4,20
2921,j07_p2_g1,4,21
2922,j07_p2_g1,4,22
2923,j07_p2_g1,5,23
2924,j07_p2_g1,5,24
2925,j07_p2_g1,5,25
2926,j07_p2_g1,5,26
2927,j07_p2_g1,5,27
2928,j07_p2_g1,5,28
2929,j07_p2_g1,6,29
2930,j07_p2_g1,6,30
2931,j07_p2_g1,6,31
2932,j07_p2_g1,6,32
2933,j07_p2_g1,6,33
2934,j07_p2_g1,6,34
2935,j07_p2_g1,6,35
2936,j07_p2_g1,6,36
2937,j07_p2_g1,7,37
2938,j07_p2_g1,7,38
2939,j07_p2_g1,7,39
2940,j07_p2_g1,7,40
2941,j07_p2_g1,8,41
2942,j07_p2_g1,8,42
2943,j07_p2_g1,8,43
2944,j07_p2_g1,8,44
2945,j07_p2_g1,8,45
2946,j07_p2_g1,8,46
2947,j07_p2_g1,8,47
2948,j07_p2_g1,8,48
2949,j07_p2_g1,8,49
2950,j07_p2_g1,8,50
2951,j07_p2_g1,8,51
2952,j07_p2_g1,8,52
2953,j07_p2_g1,8,53
2954,j07_p2_g1,8,54
2955,j07_p2_g1,8,55
2956,j07_p2_g1,8,56
2957,j07_p2_g1,8,57
2958,j07_p2_g1,8,58
2959,j07_p2_g1,8,59
2960,j07_p2_g1,8,60
2961,j07_p2_g1,8,61
2962,j07_p2_g1,8,62
2963,j07_p2_g1,8,63
2964,j07_p2_g1,8,64
2965,j07_p2_g1,8,65
2966,j07_p2_g1,8,66
2967,j07_p2_g1,8,67
2968,j07_p2_g1,8,68
2969,j07_p2_g1,8,69
2970,j07_p2_g1,8,70
2971,j07_p2_g1,8,71
2972,j07_p2_g1,8,72
2973,j07_p2_g1,8,73
2974,j07_p2_g1,8,74
2975,j07_p2_g1,8,75
2976,j07_p2_g1,8,76
2977,j07_p2_g1,9,77
2978,j07_p2_g1,10,78
2979,j07_p2_g1,10,79
2980,j07_p2_g1,10,80
2981,j07_p2_g1,10,81
2982,j07_p2_g1,10,82
2983,j07_p2_g1,10,83
2984,j07_p2_g1,10,84
2985,j07_p2_g1,10,85
2986,j07_p2_g1,10,86
2987,j07_p2_g1,11,87
2988,j07_p2_g1,11,88
2989,j07_p2_g1,11,89
2990,j07_p2_g1,11,90
2991,j07_p2_g1,11,91
2992,j07_p2_g1,11,92
2993,j07_p2_g1,11,93
2994,j07_p2_g1,11,94
2995,j07_p2_g1,11,95
2996,j07_p2_g1,11,96
2997,j07_p2_g1,11,97
2998,j07_p2_g1,11,98
2999,j07_p2_g1,11,99
3000,j08_p1_g1,0,0
3001,j08_p1_g1,0,1
3002,j08_p1_g1,0,2
3003,j08_p1_g1,0,3
3004,j08_p1_g1,0,4
3005,j08_p1_g1,0,5
3006,j08_p1_g1,0,6
3007,j08_p1_g1,0,7
3008,j08_p1_g1,0,8
3009,j08_p1_g1,0,9
3010,j08_p1_g1,1,10
3011,j08_p1_g1,1,11
3012,j08_p1_g1,1,12
3013,j08_p1_g1,2,13
3014,j08_p1_g1,2,14
3015,j08_p1_g1,2,15
3016,j08_p1_g1,2,16
3017,j08_p1_g1,2,17
3018,j08_p1_g1,2,18
3019,j08_p1_g1,2,19
3020,j08_p1_g1,2,20
3021,j08_p1_g1,2,21
3022,j08_p1_g1,2,22
3023,j08_p1_g1,2,23
3024,j08_p1_g1,3,24
3025,j08_p1_g1,3,25
3026,j08_p1_g1,3,26
3027,j08_p1_g1,3,27
3028,j08_p1_g1,4,28
3029,j08_p1_g1,4,29
3030,j08_p1_g1,4,30
3031,j08_p1_g1,5,31
3032,j08_p1_g1,5,32
3033,j08_p1_g1,5,33
3034,j08_p1_g1,5,34
3035,j08_p1_g1,6,35
3036,j08_p1_g1,6,36
3037,j08_p1_g1,6,37
3038,j08_p1_g1,6,38
3039,j08_p1_g1,6,39
3040,j08_p1_g1,7,40
3041,j08_p1_g1,7,41
3042,j08_p1_g1,8,42
3043,j08_p1_g1,9,43
3044,j08_p1_g1,9,44
3045,j08_p1_g1,9,45
3046,j08_p1_g1,9,46
3047,j08_p1_g1,10,47
3048,j08_p1_g1,11,48
3049,j08_p1_g1,11,49
3050,j08_p1_g1,11,50
3051,j08_p1_g1,11,51
3052,j08_p1_g1,12,52
3053,j08_p1_g1,12,53
3054,j08_p1_g1,12,54
3055,j08_p1_g1,13,55
3056,j08_p1_g1,14,56
3057,j08_p1_g1,14,57
3058,j08_p1_g1,14,58
3059,j08_p1_g1,15,59
3060,j08_p1_g1,15,60
3061,j08_p1_g1,15,61
3062,j08_p1_g1,16,62
3063,j08_p1_g1,17,63
3064,j08_p1_g1,17,64
3065,j08_p1_g1,18,65
3066,j08_p1_g1,18,66
3067,j08_p1_g1,18,67
3068,j08_p1_g1,18,68
3069,j08_p1_g1,18,69
3070,j08_p1_g1,19,70
3071,j08_p1_g1,20,71
3072,j08_p1_g1,20,72
3073,j08_p1_g1,21,73
3074,j08_p1_g1,22,74
3075,j08_p1_g1,23,75
3076,j08_p1_g1,24,76
3077,j08_p1_g1,25,77
3078,j08_p1_g1,25,78
3079,j08_p1_g1,25,79
3080,j08_p1_g1,25,80
3081,j08_p1_g1,26,81
3082,j08_p1_g1,26,82
3083,j08_p1_g1,26,83
3084,j08_p1_g1,26,84
3085,j08_p1_g1,27,85
3086,j08_p1_g1,27,86
3087,j08_p1_g1,27,87
3088,j08_p1_g1,28,88
3089,j08_p1_g1,28,89
3090,j08_p1_g1,28,90
3091,j08_p1_g1,28,91
3092,j08_p1_g1,28,92
3093,j08_p1_g1,28,93
3094,j08_p1_g1,28,94
3095,j08_p1_g1,28,95
3096,j08_p1_g1,28,96
3097,j08_p1_g1,28,97
3098,j08_p1_g1,29,98
3099,j08_p1_g1,30,99
3100,j08_p2_g1,0,0
3101,j08_p2_g1,1,1
3102,j08_p2_g1,1,2
3103,j08_p2_g1,1,3
3104,j08_p2_g1,2,4
3105,j08_p2_g1,3,5
3106,j08_p2_g1,4,6
3107,j08_p2_g1,5,7
3108,j08_p2_g1,6,8
3109,j08_p2_g1,7,9
3110,j08_p2_g1,7,10
3111,j08_p2_g1,7,11
3112,j08_p2_g1,7,12
3113,j08_p2_g1,7,13
3114,j08_p2_g1,8,14
3115,j08_p2_g1,8,15
3116,j08_p2_g1,8,16
3117,j08_p2_g1,8,17
3118,j08_p2_g1,8,18
3119,j08_p2_g1,8,19
3120,j08_p2_g1,8,20
3121,j08_p2_g1,9,21
3122,j08_p2_g1,9,22
3123,j08_p2_g1,10,23
3124,j08_p2_g1,11,24
3125,j08_p2_g1,12,25
3126,j08_p2_g1,13,26
3127,j08_p2_g1,13,27
3128,j08_p2_g1,14,28
3129,j08_p2_g1,14,29
3130,j08_p2_g1,14,30
3131,j08_p2_g1,15,31
3132,j08_p2_g1,16,32
3133,j08_p2_g1,17,33
3134,j08_p2_g1,17,34
3135,j08_p2_g1,17,35
3136,j08_p2_g1,17,36
3137,j08_p2_g1,18,37
3138,j08_p2_g1,19,38
3139,j08_p2_g1,19,39
3140,j08_p2_g1,20,40
3141,j08_p2_g1,20,41
3142,j08_p2_g1,20,42
3143,j08_p2_g1,21,43
3144,j08_p2_g1,21,44
3145,j08_p2_g1,21,45
3146,j08_p2_g1,21,46
3147,j08_p2_g1,21,47
3148,j08_p2_g1,22,48
3149,j08_p2_g1,22,49
3150,j08_p2_g1,22,50
3151,j08_p2_g1,23,51
3152,j08_p2_g1,23,52
3153,j08_p2_g1,23,53
3154,j08_p2_g1,24,54
3155,j08_p2_g1,24,55
3156,j08_p2_g1,25,56
3157,j08_p2_g1,25,57
3158,j08_p2_g1,26,58
3159,j08_p2_g1,26,59
3160,j08_p2_g1,27,60
3161,j08_p2_g1,27,61
3162,j08_p2_g1,27,62
3163,j08_p2_g1,28,63
3164,j08_p2_g1,28,64
3165,j08_p2_g1,29,65
3166,j08_p2_g1,30,66
3167,j08_p2_g1,30,67
3168,j08_p2_g1,30,68
3169,j08_p2_g1,31,69
3170,j08_p2_g1,31,70
3171,j08_p2_g1,32,71
3172,j08_p2_g1,32,72
3173,j08_p2_g1,32,73
3174,j08_p2_g1,32,74
3175,j08_p2_g1,32,75
3176,j08_p2_g1,32,76
3177,j08_p2_g1,33,77
3178,j08_p2_g1,33,78
3179,j08_p2_g1,34,79
3180,j08_p2_g1,35,80
3181,j08_p2_g1,36,81
3182,j08_p2_g1,36,82
3183,j08_p2_g1,36,83
3184,j08_p2_g1,37,84
3185,j08_p2_g1,37,85
3186,j08_p2_g1,37,86
3187,j08_p2_g1,38,87
3188,j08_p2_g1,38,88
3189,j08_p2_g1,38,89
3190,j08_p2_g1,38,90
3191,j08_p2_g1,39,91
3192,j08_p2_g1,40,92
3193,j08_p2_g1,40,93
3194,j08_p2_g1,40,94
3195,j08_p2_g1,40,95
3196,j08_p2_g1,40,96
3197,j08_p2_g1,40,97
3198,j08_p2_g1,40,98
3199,j08_p2_g1,40,99
3200,j10_p1_g1,0,0
3201,j10_p1_g1,0,1
3202,j10_p1_g1,1,2
3203,j10_p1_g1,1,3
3204,j10_p1_g1,1,4
3205,j10_p1_g1,1,5
3206,j10_p1_g1,2,6
3207,j10_p1_g1,2,7
3208,j10_p1_g1,2,8
3209,j10_p1_g1,2,9
3210,j10_p1_g1,3,10
3211,j10_p1_g1,3,11
3212,j10_p1_g1,3,12
3213,j10_p1_g1,4,13
3214,j10_p1_g1,4,14
3215,j10_p1_g1,4,15
3216,j10_p1_g1,4,16
3217,j10_p1_g1,5,17
3218,j10_p1_g1,5,18
3219,j10_p1_g1,5,19
3220,j10_p1_g1,5,20
3221,j10_p1_g1,5,21
3222,j10_p1_g1,6,22
3223,j10_p1_g1,6,23
3224,j10_p1_g1,7,24
3225,j10_p1_g1,7,25
3226,j10_p1_g1,7,26
3227,j10_p1_g1,7,27
3228,j10_p1_g1,7,28
3229,j10_p1_g1,7,29
3230,j10_p1_g1,8,30
3231,j10_p1_g1,8,31
3232,j10_p1_g1,8,32
3233,j10_p1_g1,9,33
3234,j10_p1_g1,9,34
3235,j10_p1_g1,9,35
3236,j10_p1_g1,9,36
3237,j10_p1_g1,10,37
3238,j10_p1_g1,11,38
3239,j10_p1_g1,11,39
3240,j10_p1_g1,11,40
3241,j10_p1_g1,12,41
3242,j10_p1_g1,12,42
3243,j10_p1_g1,12,43
3244,j10_p1_g1,13,44
3245,j10_p1_g1,13,45
3246,j10_p1_g1,13,46
3247,j10_p1_g1,13,47
3248,j10_p1_g1,13,48
3249,j10_p1_g1,13,49
3250,j10_p1_g1,13,50
3251,j10_p1_g1,13,51
3252,j10_p1_g1,13,52
3253,j10_p1_g1,13,53
3254,j10_p1_g1,13,54
3255,j10_p1_g1,14,55
3256,j10_p1_g1,14,56
3257,j10_p1_g1,15,57
3258,j10_p1_g1,15,58
3259,j10_p1_g1,15,59
3260,j10_p1_g1,16,60
3261,j10_p1_g1,16,61
3262,j10_p1_g1,16,62
3263,j10_p1_g1,17,63
3264,j10_p1_g1,17,64
3265,j10_p1_g1,17,65
3266,j10_p1_g1,17,66
3267,j10_p1_g1,18,67
3268,j10_p1_g1,18,68
3269,j10_p1_g1,18,69
3270,j10_p1_g1,18,70
3271,j10_p1_g1,18,71
3272,j10_p1_g1,18,72
3273,j10_p1_g1,18,73
3274,j10_p1_g1,18,74
3275,j10_p1_g1,18,75
3276,j10_p1_g1,18,76
3277,j10_p1_g1,18,77
3278,j10_p1_g1,18,78
3279,j10_p1_g1,18,79
3280,j10_p1_g1,18,80
3281,j10_p1_g1,18,81
3282,j10_p1_g1,18,82
3283,j10_p1_g1,19,83
3284,j10_p1_g1,19,84
3285,j10_p1_g1,19,85
3286,j10_p1_g1,19,86
3287,j10_p1_g1,19,87
3288,j10_p1_g1,19,88
3289,j10_p1_g1,20,89
3290,j10_p1_g1,20,90
3291,j10_p1_g1,20,91
3292,j10_p1_g1,20,92
3293,j10_p1_g1,20,93
3294,j10_p1_g1,21,94
3295,j10_p1_g1,22,95
3296,j10_p1_g1,23,96
3297,j10_p1_g1,23,97
3298,j10_p1_g1,23,98
3299,j10_p1_g1,23,99
3300,j10_p2_g1,0,0
3301,j10_p2_g1,0,1
3302,j10_p2_g1,0,2
3303,j10_p2_g1,0,3
3304,j10_p2_g1,0,4
3305,j10_p2_g1,0,5
3306,j10_p2_g1,1,6
3307,j10_p2_g1,2,7
3308,j10_p2_g1,2,8
3309,j10_p2_g1,2,9
3310,j10_p2_g1,2,10
3311,j10_p2_g1,2,11
3312,j10_p2_g1,2,12
3313,j10_p2_g1,2,13
3314,j10_p2_g1,3,14
3315,j10_p2_g1,4,15
3316,j10_p2_g1,5,16
3317,j10_p2_g1,5,17
3318,j10_p2_g1,5,18
3319,j10_p2_g1,5,19
3320,j10_p2_g1,5,20
3321,j10_p2_g1,5,21
3322,j10_p2_g1,6,22
3323,j10_p2_g1,7,23
3324,j10_p2_g1,7,24
3325,j10_p2_g1,7,25
3326,j10_p2_g1,7,26
3327,j10_p2_g1,7,27
3328,j10_p2_g1,7,28
3329,j10_p2_g1,8,29
3330,j10_p2_g1,9,30
3331,j10_p2_g1,9,31
3332,j10_p2_g1,9,32
3333,j10_p2_g1,9,33
3334,j10_p2_g1,9,34
3335,j10_p2_g1,9,35
3336,j10_p2_g1,9,36
3337,j10_p2_g1,9,37
3338,j10_p2_g1,9,38
3339,j10_p2_g1,9,39
3340,j10_p2_g1,9,40
3341,j10_p2_g1,9,41
3342,j10_p2_g1,9,42
3343,j10_p2_g1,9,43
3344,j10_p2_g1,9,44
3345,j10_p2_g1,10,45
3346,j10_p2_g1,10,46
3347,j10_p2_g1,10,47
3348,j10_p2_g1,10,48
3349,j10_p2_g1,10,49
3350,j10_p2_g1,10,50
3351,j10_p2_g1,10,51
3352,j10_p2_g1,10,52
3353,j10_p2_g1,10,53
3354,j10_p2_g1,10,54
3355,j10_p2_g1,10,55
3356,j10_p2_g1,11,56
3357,j10_p2_g1,11,57
3358,j10_p2_g1,11,58
3359,j10_p2_g1,11,59
3360,j10_p2_g1,11,60
3361,j10_p2_g1,11,61
3362,j10_p2_g1,11,62
3363,j10_p2_g1,11,63
3364,j10_p2_g1,11,64
3365,j10_p2_g1,11,65
3366,j10_p2_g1,11,66
3367,j10_p2_g1,11,67
3368,j10_p2_g1,11,68
3369,j10_p2_g1,11,69
3370,j10_p2_g1,11,70
3371,j10_p2_g1,11,71
3372,j10_p2_g1,11,72
3373,j10_p2_g1,11,73
3374,j10_p2_g1,11,74
3375,j10_p2_g1,11,75
3376,j10_p2_g1,11,76
3377,j10_p2_g1,11,77
3378,j10_p2_g1,11,78
3379,j10_p2_g1,11,79
3380,j10_p2_g1,11,80
3381,j10_p2_g1,11,81
3382,j10_p2_g1,11,82
3383,j10_p2_g1,11,83
3384,j10_p2_g1,11,84
3385,j10_p2_g1,11,85
3386,j10_p2_g1,11,86
3387,j10_p2_g1,11,87
3388,j10_p2_g1,11,88
3389,j10_p2_g1,11,89
3390,j10_p2_g1,11,90
3391,j10_p2_g1,11,91
3392,j10_p2_g1,11,92
3393,j10_p2_g1,11,93
3394,j10_p2_g1,11,94
3395,j10_p2_g1,11,95
3396,j10_p2_g1,11,96
3397,j10_p2_g1,11,97
3398,j10_p2_g1,12,98
3399,j10_p2_g1,13,99
3400,j11_p1_g1,0,0
3401,j11_p1_g1,0,1
3402,j11_p1_g1,0,2
3403,j11_p1_g1,0,3
3404,j11_p1_g1,0,4
3405,j11_p1_g1,0,5
3406,j11_p1_g1,0,6
3407,j11_p1_g1,0,7
3408,j11_p1_g1,0,8
3409,j11_p1_g1,0,9
3410,j11_p1_g1,0,10
3411,j11_p1_g1,0,11
3412,j11_p1_g1,0,12
3413,j11_p1_g1,0,13
3414,j11_p1_g1,0,14
3415,j11_p1_g1,0,15
3416,j11_p1_g1,0,16
3417,j11_p1_g1,0,17
3418,j11_p1_g1,0,18
3419,j11_p1_g1,0,19
3420,j11_p1_g1,0,20
3421,j11_p1_g1,0,21
3422,j11_p1_g1,0,22
3423,j11_p1_g1,0,23
3424,j11_p1_g1,0,24
3425,j11_p1_g1,0,25
3426,j11_p1_g1,0,26
3427,j11_p1_g1,0,27
3428,j11_p1_g1,0,28
3429,j11_p1_g1,0,29
3430,j11_p1_g1,0,30
3431,j11_p1_g1,0,31
3432,j11_p1_g1,0,32
3433,j11_p1_g1,0,33
3434,j11_p1_g1,0,34
3435,j11_p1_g1,0,35
3436,j11_p1_g1,0,36
3437,j11_p1_g1,0,37
3438,j11_p1_g1,0,38
3439,j11_p1_g1,0,39
3440,j11_p1_g1,0,40
3441,j11_p1_g1,0,41
3442,j11_p1_g1,0,42
3443,j11_p1_g1,0,43
3444,j11_p1_g1,0,44
3445,j11_p1_g1,0,45
3446,j11_p1_g1,0,46
3447,j11_p1_g1,0,47
3448,j11_p1_g1,0,48
3449,j11_p1_g1,0,49
3450,j11_p1_g1,0,50
3451,j11_p1_g1,0,51
3452,j11_p1_g1,0,52
3453,j11_p1_g1,0,53
3454,j11_p1_g1,0,54
3455,j11_p1_g1,0,55
3456,j11_p1_g1,0,56
3457,j11_p1_g1,0,57
3458,j11_p1_g1,0,58
3459,j11_p1_g1,0,59
3460,j11_p1_g1,0,60
3461,j11_p1_g1,0,61
3462,j11_p1_g1,0,62
3463,j11_p1_g1,0,63
3464,j11_p1_g1,0,64
3465,j11_p1_g1,0,65
3466,j11_p1_g1,0,66
3467,j11_p1_g1,0,67
3468,j11_p1_g1,0,68
3469,j11_p1_g1,0,69
3470,j11_p1_g1,0,70
3471,j11_p1_g1,0,71
3472,j11_p1_g1,0,72
3473,j11_p1_g1,0,73
3474,j11_p1_g1,0,74
3475,j11_p1_g1,0,75
3476,j11_p1_g1,0,76
3477,j11_p1_g1,0,77
3478,j11_p1_g1,0,78
3479,j11_p1_g1,0,79
3480,j11_p1_g1,0,80
3481,j11_p1_g1,0,81
3482,j11_p1_g1,0,82
3483,j11_p1_g1,0,83
3484,j11_p1_g1,0,84
3485,j11_p1_g1,0,85
3486,j11_p1_g1,0,86
3487,j11_p1_g1,0,87
3488,j11_p1_g1,0,88
3489,j11_p1_g1,0,89
3490,j11_p1_g1,0,90
3491,j11_p1_g1,0,91
3492,j11_p1_g1,0,92
3493,j11_p1_g1,0,93
3494,j11_p1_g1,0,94
3495,j11_p1_g1,0,95
3496,j11_p1_g1,0,96
3497,j11_p1_g1,0,97
3498,j11_p1_g1,0,98
3499,j11_p1_g1,0,99
3500,j11_p2_g1,0,0
3501,j11_p2_g1,0,1
3502,j11_p2_g1,1,2
3503,j11_p2_g1,1,3
3504,j11_p2_g1,1,4
3505,j11_p2_g1,1,5
3506,j11_p2_g1,1,6
3507,j11_p2_g1,1,7
3508,j11_p2_g1,1,8
3509,j11_p2_g1,1,9
3510,j11_p2_g1,1,10
3511,j11_p2_g1,1,11
3512,j11_p2_g1,1,12
3513,j11_p2_g1,1,13
3514,j11_p2_g1,1,14
3515,j11_p2_g1,1,15
3516,j11_p2_g1,1,16
3517,j11_p2_g1,1,17
3518,j11_p2_g1,1,18
3519,j11_p2_g1,1,19
3520,j11_p2_g1,1,20
3521,j11_p2_g1,1,21
3522,j11_p2_g1,1,22
3523,j11_p2_g1,1,23
3524,j11_p2_g1,1,24
3525,j11_p2_g1,1,25
3526,j11_p2_g1,1,26
3527,j11_p2_g1,1,27
3528,j11_p2_g1,1,28
3529,j11_p2_g1,1,29
3530,j11_p2_g1,1,30
3531,j11_p2_g1,1,31
3532,j11_p2_g1,1,32
3533,j11_p2_g1,1,33
3534,j11_p2_g1,1,34
3535,j11_p2_g1,1,35
3536,j11_p2_g1,1,36
3537,j11_p2_g1,1,37
3538,j11_p2_g1,1,38
3539,j11_p2_g1,1,39
3540,j11_p2_g1,1,40
3541,j11_p2_g1,1,41
3542,j11_p2_g1,1,42
3543,j11_p2_g1,1,43
3544,j11_p2_g1,1,44
3545,j11_p2_g1,1,45
3546,j11_p2_g1,1,46
3547,j11_p2_g1,1,47
3548,j11_p2_g1,1,48
3549,j11_p2_g1,2,49
3550,j11_p2_g1,2,50
3551,j11_p2_g1,2,51
3552,j11_p2_g1,2,52
3553,j11_p2_g1,2,53
3554,j11_p2_g1,2,54
