,variable,value,trial
825,c11_p1_g1,8.0,25
826,c11_p1_g1,9.0,26
827,c11_p1_g1,9.0,27
828,c11_p1_g1,9.0,28
829,c11_p1_g1,10.0,29
830,c11_p1_g1,10.0,30
831,c11_p1_g1,10.0,31
832,c11_p1_g1,10.0,32
833,c11_p1_g1,10.0,33
834,c11_p1_g1,10.0,34
835,c11_p1_g1,10.0,35
836,c11_p1_g1,10.0,36
837,c11_p1_g1,11.0,37
838,c11_p1_g1,11.0,38
839,c11_p1_g1,11.0,39
840,c11_p1_g1,11.0,40
841,c11_p1_g1,12.0,41
842,c11_p1_g1,12.0,42
843,c11_p1_g1,12.0,43
844,c11_p1_g1,12.0,44
845,c11_p1_g1,12.0,45
846,c11_p1_g1,13.0,46
847,c11_p1_g1,13.0,47
848,c11_p1_g1,13.0,48
849,c11_p1_g1,13.0,49
850,c11_p1_g1,13.0,50
851,c11_p1_g1,13.0,51
852,c11_p1_g1,13.0,52
853,c11_p1_g1,13.0,53
854,c11_p1_g1,13.0,54
855,c11_p1_g1,13.0,55
856,c11_p1_g1,13.0,56
857,c11_p1_g1,13.0,57
858,c11_p1_g1,13.0,58
859,c11_p1_g1,13.0,59
860,c11_p1_g1,14.0,60
861,c11_p1_g1,14.0,61
862,c11_p1_g1,14.0,62
863,c11_p1_g1,14.0,63
864,c11_p1_g1,14.0,64
865,c11_p1_g1,14.0,65
866,c11_p1_g1,14.0,66
867,c11_p1_g1,14.0,67
868,c11_p1_g1,14.0,68
869,c11_p1_g1,14.0,69
870,c11_p1_g1,14.0,70
871,c11_p1_g1,15.0,71
872,c11_p1_g1,15.0,72
873,c11_p1_g1,15.0,73
874,c11_p1_g1,15.0,74
875,c11_p1_g1,16.0,75
876,c11_p1_g1,16.0,76
877,c11_p1_g1,16.0,77
878,c11_p1_g1,16.0,78
879,c11_p1_g1,16.0,79
880,c11_p1_g1,16.0,80
881,c11_p1_g1,16.0,81
882,c11_p1_g1,16.0,82
883,c11_p1_g1,16.0,83
884,c11_p1_g1,16.0,84
885,c11_p1_g1,16.0,85
886,c11_p1_g1,16.0,86
887,c11_p1_g1,16.0,87
888,c11_p1_g1,16.0,88
889,c11_p1_g1,16.0,89
890,c11_p1_g1,16.0,90
891,c11_p1_g1,16.0,91
892,c11_p1_g1,16.0,92
893,c11_p1_g1,16.0,93
894,c11_p1_g1,16.0,94
895,c11_p1_g1,16.0,95
896,c11_p1_g1,16.0,96
897,c11_p1_g1,17.0,97
898,c11_p1_g1,18.0,98
899,c11_p1_g1,18.0,99
900,c12_p1_g1,0.0,0
901,c12_p1_g1,0.0,1
902,c12_p1_g1,0.0,2
903,c12_p1_g1,1.0,3
904,c12_p1_g1,1.0,4
905,c12_p1_g1,1.0,5
906,c12_p1_g1,1.0,6
907,c12_p1_g1,2.0,7
908,c12_p1_g1,3.0,8
909,c12_p1_g1,3.0,9
910,c12_p1_g1,3.0,10
911,c12_p1_g1,3.0,11
912,c12_p1_g1,3.0,12
913,c12_p1_g1,3.0,13
914,c12_p1_g1,4.0,14
915,c12_p1_g1,4.0,15
916,c12_p1_g1,5.0,16
917,c12_p1_g1,5.0,17
918,c12_p1_g1,5.0,18
919,c12_p1_g1,5.0,19
920,c12_p1_g1,6.0,20
921,c12_p1_g1,7.0,21
922,c12_p1_g1,7.0,22
923,c12_p1_g1,7.0,23
924,c12_p1_g1,8.0,24
925,c12_p1_g1,8.0,25
926,c12_p1_g1,8.0,26
927,c12_p1_g1,8.0,27
928,c12_p1_g1,9.0,28
929,c12_p1_g1,9.0,29
930,c12_p1_g1,9.0,30
931,c12_p1_g1,9.0,31
932,c12_p1_g1,10.0,32
933,c12_p1_g1,11.0,33
934,c12_p1_g1,11.0,34
935,c12_p1_g1,12.0,35
936,c12_p1_g1,13.0,36
937,c12_p1_g1,13.0,37
938,c12_p1_g1,13.0,38
939,c12_p1_g1,14.0,39
940,c12_p1_g1,14.0,40
941,c12_p1_g1,14.0,41
942,c12_p1_g1,14.0,42
943,c12_p1_g1,14.0,43
944,c12_p1_g1,15.0,44
945,c12_p1_g1,16.0,45
946,c12_p1_g1,16.0,46
947,c12_p1_g1,17.0,47
948,c12_p1_g1,17.0,48
949,c12_p1_g1,17.0,49
950,c12_p1_g1,17.0,50
951,c12_p1_g1,17.0,51
952,c12_p1_g1,17.0,52
953,c12_p1_g1,18.0,53
954,c12_p1_g1,18.0,54
955,c12_p1_g1,19.0,55
956,c12_p1_g1,19.0,56
957,c12_p1_g1,20.0,57
958,c12_p1_g1,20.0,58
959,c12_p1_g1,21.0,59
960,c12_p1_g1,21.0,60
961,c12_p1_g1,22.0,61
962,c12_p1_g1,22.0,62
963,c12_p1_g1,22.0,63
964,c12_p1_g1,22.0,64
965,c12_p1_g1,23.0,65
966,c12_p1_g1,24.0,66
967,c12_p1_g1,24.0,67
968,c12_p1_g1,24.0,68
969,c12_p1_g1,24.0,69
970,c12_p1_g1,24.0,70
971,c12_p1_g1,24.0,71
972,c12_p1_g1,24.0,72
973,c12_p1_g1,24.0,73
974,c12_p1_g1,25.0,74
975,c12_p1_g1,25.0,75
976,c12_p1_g1,25.0,76
977,c12_p1_g1,26.0,77
978,c12_p1_g1,27.0,78
979,c12_p1_g1,27.0,79
980,c12_p1_g1,27.0,80
981,c12_p1_g1,27.0,81
982,c12_p1_g1,27.0,82
983,c12_p1_g1,28.0,83
984,c12_p1_g1,28.0,84
985,c12_p1_g1,29.0,85
986,c12_p1_g1,30.0,86
987,c12_p1_g1,30.0,87
988,c12_p1_g1,30.0,88
989,c12_p1_g1,30.0,89
990,c12_p1_g1,30.0,90
991,c12_p1_g1,30.0,91
992,c12_p1_g1,30.0,92
993,c12_p1_g1,30.0,93
994,c12_p1_g1,31.0,94
995,c12_p1_g1,32.0,95
996,c12_p1_g1,32.0,96
997,c12_p1_g1,33.0,97
998,c12_p1_g1,33.0,98
999,c12_p1_g1,33.0,99
1000,c13_p1_g1,0.0,0
1001,c13_p1_g1,0.0,1
1002,c13_p1_g1,1.0,2
1003,c13_p1_g1,1.0,3
1004,c13_p1_g1,1.0,4
1005,c13_p1_g1,2.0,5
1006,c13_p1_g1,2.0,6
1007,c13_p1_g1,2.0,7
1008,c13_p1_g1,2.0,8
1009,c13_p1_g1,2.0,9
1010,c13_p1_g1,2.0,10
1011,c13_p1_g1,2.0,11
1012,c13_p1_g1,3.0,12
1013,c13_p1_g1,3.0,13
1014,c13_p1_g1,3.0,14
1015,c13_p1_g1,4.0,15
1016,c13_p1_g1,4.0,16
1017,c13_p1_g1,4.0,17
1018,c13_p1_g1,5.0,18
1019,c13_p1_g1,5.0,19
1020,c13_p1_g1,6.0,20
1021,c13_p1_g1,6.0,21
1022,c13_p1_g1,7.0,22
1023,c13_p1_g1,7.0,23
1024,c13_p1_g1,7.0,24
1025,c13_p1_g1,8.0,25
1026,c13_p1_g1,8.0,26
1027,c13_p1_g1,8.0,27
1028,c13_p1_g1,9.0,28
1029,c13_p1_g1,9.0,29
1030,c13_p1_g1,9.0,30
1031,c13_p1_g1,10.0,31
1032,c13_p1_g1,10.0,32
1033,c13_p1_g1,10.0,33
1034,c13_p1_g1,11.0,34
1035,c13_p1_g1,11.0,35
1036,c13_p1_g1,11.0,36
1037,c13_p1_g1,11.0,37
1038,c13_p1_g1,11.0,38
1039,c13_p1_g1,11.0,39
1040,c13_p1_g1,12.0,40
1041,c13_p1_g1,12.0,41
1042,c13_p1_g1,12.0,42
1043,c13_p1_g1,13.0,43
1044,c13_p1_g1,13.0,44
1045,c13_p1_g1,13.0,45
1046,c13_p1_g1,14.0,46
1047,c13_p1_g1,14.0,47
1048,c13_p1_g1,14.0,48
1049,c13_p1_g1,15.0,49
1050,c13_p1_g1,16.0,50
1051,c13_p1_g1,16.0,51
1052,c13_p1_g1,16.0,52
1053,c13_p1_g1,17.0,53
1054,c13_p1_g1,17.0,54
1055,c13_p1_g1,17.0,55
1056,c13_p1_g1,18.0,56
1057,c13_p1_g1,18.0,57
1058,c13_p1_g1,18.0,58
1059,c13_p1_g1,19.0,59
1060,c13_p1_g1,19.0,60
1061,c13_p1_g1,19.0,61
1062,c13_p1_g1,19.0,62
1063,c13_p1_g1,19.0,63
1064,c13_p1_g1,19.0,64
1065,c13_p1_g1,19.0,65
1066,c13_p1_g1,19.0,66
1067,c13_p1_g1,19.0,67
1068,c13_p1_g1,19.0,68
1069,c13_p1_g1,19.0,69
1070,c13_p1_g1,19.0,70
1071,c13_p1_g1,19.0,71
1072,c13_p1_g1,19.0,72
1073,c13_p1_g1,20.0,73
1074,c13_p1_g1,20.0,74
1075,c13_p1_g1,20.0,75
1076,c13_p1_g1,21.0,76
1077,c13_p1_g1,21.0,77
1078,c13_p1_g1,21.0,78
1079,c13_p1_g1,21.0,79
1080,c13_p1_g1,21.0,80
1081,c13_p1_g1,22.0,81
1082,c13_p1_g1,22.0,82
1083,c13_p1_g1,23.0,83
1084,c13_p1_g1,24.0,84
1085,c13_p1_g1,24.0,85
1086,c13_p1_g1,24.0,86
1087,c13_p1_g1,24.0,87
1088,c13_p1_g1,24.0,88
1089,c13_p1_g1,24.0,89
1090,c13_p1_g1,24.0,90
1091,c13_p1_g1,24.0,91
1092,c13_p1_g1,24.0,92
1093,c13_p1_g1,24.0,93
1094,c13_p1_g1,24.0,94
1095,c13_p1_g1,24.0,95
1096,c13_p1_g1,24.0,96
1097,c13_p1_g1,24.0,97
1098,c13_p1_g1,24.0,98
1099,c13_p1_g1,24.0,99
1100,c14_p1_g1,0.0,0
1101,c14_p1_g1,0.0,1
1102,c14_p1_g1,1.0,2
1103,c14_p1_g1,1.0,3
1104,c14_p1_g1,1.0,4
1105,c14_p1_g1,1.0,5
1106,c14_p1_g1,1.0,6
1107,c14_p1_g1,2.0,7
1108,c14_p1_g1,3.0,8
1109,c14_p1_g1,3.0,9
1110,c14_p1_g1,4.0,10
1111,c14_p1_g1,5.0,11
1112,c14_p1_g1,5.0,12
1113,c14_p1_g1,5.0,13
1114,c14_p1_g1,5.0,14
1115,c14_p1_g1,5.0,15
1116,c14_p1_g1,5.0,16
1117,c14_p1_g1,5.0,17
1118,c14_p1_g1,6.0,18
1119,c14_p1_g1,7.0,19
1120,c14_p1_g1,7.0,20
1121,c14_p1_g1,7.0,21
1122,c14_p1_g1,7.0,22
1123,c14_p1_g1,7.0,23
1124,c14_p1_g1,7.0,24
1125,c14_p1_g1,7.0,25
1126,c14_p1_g1,7.0,26
1127,c14_p1_g1,8.0,27
1128,c14_p1_g1,9.0,28
1129,c14_p1_g1,9.0,29
1130,c14_p1_g1,9.0,30
1131,c14_p1_g1,10.0,31
1132,c14_p1_g1,11.0,32
1133,c14_p1_g1,11.0,33
1134,c14_p1_g1,11.0,34
1135,c14_p1_g1,11.0,35
1136,c14_p1_g1,11.0,36
1137,c14_p1_g1,11.0,37
1138,c14_p1_g1,11.0,38
1139,c14_p1_g1,12.0,39
1140,c14_p1_g1,13.0,40
1141,c14_p1_g1,13.0,41
1142,c14_p1_g1,13.0,42
1143,c14_p1_g1,13.0,43
1144,c14_p1_g1,13.0,44
1145,c14_p1_g1,13.0,45
1146,c14_p1_g1,13.0,46
1147,c14_p1_g1,13.0,47
1148,c14_p1_g1,13.0,48
1149,c14_p1_g1,13.0,49
1150,c14_p1_g1,13.0,50
1151,c14_p1_g1,13.0,51
1152,c14_p1_g1,14.0,52
1153,c14_p1_g1,15.0,53
1154,c14_p1_g1,15.0,54
1155,c14_p1_g1,15.0,55
1156,c14_p1_g1,15.0,56
1157,c14_p1_g1,15.0,57
1158,c14_p1_g1,15.0,58
1159,c14_p1_g1,15.0,59
1160,c14_p1_g1,15.0,60
1161,c14_p1_g1,15.0,61
1162,c14_p1_g1,15.0,62
1163,c14_p1_g1,15.0,63
1164,c14_p1_g1,15.0,64
1165,c14_p1_g1,15.0,65
1166,c14_p1_g1,15.0,66
1167,c14_p1_g1,15.0,67
1168,c14_p1_g1,15.0,68
1169,c14_p1_g1,16.0,69
1170,c14_p1_g1,16.0,70
1171,c14_p1_g1,16.0,71
1172,c14_p1_g1,17.0,72
1173,c14_p1_g1,18.0,73
1174,c14_p1_g1,18.0,74
1175,c14_p1_g1,18.0,75
1176,c14_p1_g1,18.0,76
1177,c14_p1_g1,18.0,77
1178,c14_p1_g1,18.0,78
1179,c14_p1_g1,18.0,79
1180,c14_p1_g1,18.0,80
1181,c14_p1_g1,18.0,81
1182,c14_p1_g1,18.0,82
1183,c14_p1_g1,18.0,83
1184,c14_p1_g1,18.0,84
1185,c14_p1_g1,18.0,85
1186,c14_p1_g1,18.0,86
1187,c14_p1_g1,19.0,87
1188,c14_p1_g1,19.0,88
1189,c14_p1_g1,19.0,89
1190,c14_p1_g1,19.0,90
1191,c14_p1_g1,19.0,91
1192,c14_p1_g1,19.0,92
1193,c14_p1_g1,19.0,93
1194,c14_p1_g1,19.0,94
1195,c14_p1_g1,19.0,95
1196,c14_p1_g1,19.0,96
1197,c14_p1_g1,19.0,97
1198,c14_p1_g1,20.0,98
1199,c14_p1_g1,20.0,99
1200,c15_p1_g1,0.0,0
1201,c15_p1_g1,0.0,1
1202,c15_p1_g1,0.0,2
1203,c15_p1_g1,0.0,3
1204,c15_p1_g1,0.0,4
1205,c15_p1_g1,1.0,5
1206,c15_p1_g1,1.0,6
1207,c15_p1_g1,2.0,7
1208,c15_p1_g1,2.0,8
1209,c15_p1_g1,3.0,9
1210,c15_p1_g1,3.0,10
1211,c15_p1_g1,4.0,11
1212,c15_p1_g1,4.0,12
1213,c15_p1_g1,4.0,13
1214,c15_p1_g1,5.0,14
1215,c15_p1_g1,5.0,15
1216,c15_p1_g1,5.0,16
1217,c15_p1_g1,6.0,17
1218,c15_p1_g1,6.0,18
1219,c15_p1_g1,7.0,19
1220,c15_p1_g1,7.0,20
1221,c15_p1_g1,8.0,21
1222,c15_p1_g1,8.0,22
1223,c15_p1_g1,8.0,23
1224,c15_p1_g1,9.0,24
1225,c15_p1_g1,9.0,25
1226,c15_p1_g1,10.0,26
1227,c15_p1_g1,11.0,27
1228,c15_p1_g1,11.0,28
1229,c15_p1_g1,12.0,29
1230,c15_p1_g1,12.0,30
1231,c15_p1_g1,12.0,31
1232,c15_p1_g1,12.0,32
1233,c15_p1_g1,13.0,33
1234,c15_p1_g1,13.0,34
1235,c15_p1_g1,14.0,35
1236,c15_p1_g1,14.0,36
1237,c15_p1_g1,14.0,37
1238,c15_p1_g1,15.0,38
1239,c15_p1_g1,15.0,39
1240,c15_p1_g1,15.0,40
1241,c15_p1_g1,16.0,41
1242,c15_p1_g1,16.0,42
1243,c15_p1_g1,17.0,43
1244,c15_p1_g1,17.0,44
1245,c15_p1_g1,17.0,45
1246,c15_p1_g1,17.0,46
1247,c15_p1_g1,18.0,47
1248,c15_p1_g1,18.0,48
1249,c15_p1_g1,19.0,49
1250,c15_p1_g1,20.0,50
1251,c15_p1_g1,20.0,51
1252,c15_p1_g1,21.0,52
1253,c15_p1_g1,21.0,53
1254,c15_p1_g1,21.0,54
1255,c15_p1_g1,22.0,55
1256,c15_p1_g1,22.0,56
1257,c15_p1_g1,23.0,57
1258,c15_p1_g1,24.0,58
1259,c15_p1_g1,24.0,59
1260,c15_p1_g1,24.0,60
1261,c15_p1_g1,24.0,61
1262,c15_p1_g1,25.0,62
1263,c15_p1_g1,25.0,63
1264,c15_p1_g1,26.0,64
1265,c15_p1_g1,26.0,65
1266,c15_p1_g1,26.0,66
1267,c15_p1_g1,27.0,67
1268,c15_p1_g1,27.0,68
1269,c15_p1_g1,28.0,69
1270,c15_p1_g1,28.0,70
1271,c15_p1_g1,28.0,71
1272,c15_p1_g1,28.0,72
1273,c15_p1_g1,28.0,73
1274,c15_p1_g1,29.0,74
1275,c15_p1_g1,29.0,75
1276,c15_p1_g1,30.0,76
1277,c15_p1_g1,31.0,77
1278,c15_p1_g1,31.0,78
1279,c15_p1_g1,32.0,79
1280,c15_p1_g1,32.0,80
1281,c15_p1_g1,32.0,81
1282,c15_p1_g1,32.0,82
1283,c15_p1_g1,32.0,83
1284,c15_p1_g1,32.0,84
1285,c15_p1_g1,32.0,85
1286,c15_p1_g1,32.0,86
1287,c15_p1_g1,33.0,87
1288,c15_p1_g1,33.0,88
1289,c15_p1_g1,33.0,89
1290,c15_p1_g1,33.0,90
1291,c15_p1_g1,33.0,91
1292,c15_p1_g1,34.0,92
1293,c15_p1_g1,34.0,93
1294,c15_p1_g1,34.0,94
1295,c15_p1_g1,35.0,95
1296,c15_p1_g1,35.0,96
1297,c15_p1_g1,35.0,97
1298,c15_p1_g1,36.0,98
1299,c15_p1_g1,36.0,99
1300,c16_p1_g1,0.0,0
1301,c16_p1_g1,0.0,1
1302,c16_p1_g1,1.0,2
1303,c16_p1_g1,1.0,3
1304,c16_p1_g1,1.0,4
1305,c16_p1_g1,1.0,5
1306,c16_p1_g1,1.0,6
1307,c16_p1_g1,2.0,7
1308,c16_p1_g1,2.0,8
1309,c16_p1_g1,2.0,9
1310,c16_p1_g1,3.0,10
1311,c16_p1_g1,3.0,11
1312,c16_p1_g1,3.0,12
1313,c16_p1_g1,3.0,13
1314,c16_p1_g1,4.0,14
1315,c16_p1_g1,5.0,15
1316,c16_p1_g1,5.0,16
1317,c16_p1_g1,5.0,17
1318,c16_p1_g1,5.0,18
1319,c16_p1_g1,6.0,19
1320,c16_p1_g1,6.0,20
1321,c16_p1_g1,6.0,21
1322,c16_p1_g1,6.0,22
1323,c16_p1_g1,6.0,23
1324,c16_p1_g1,7.0,24
1325,c16_p1_g1,8.0,25
1326,c16_p1_g1,9.0,26
1327,c16_p1_g1,10.0,27
1328,c16_p1_g1,10.0,28
1329,c16_p1_g1,10.0,29
1330,c16_p1_g1,10.0,30
1331,c16_p1_g1,10.0,31
1332,c16_p1_g1,10.0,32
1333,c16_p1_g1,10.0,33
1334,c16_p1_g1,11.0,34
1335,c16_p1_g1,11.0,35
1336,c16_p1_g1,11.0,36
1337,c16_p1_g1,12.0,37
1338,c16_p1_g1,12.0,38
1339,c16_p1_g1,12.0,39
1340,c16_p1_g1,12.0,40
1341,c16_p1_g1,13.0,41
1342,c16_p1_g1,13.0,42
1343,c16_p1_g1,13.0,43
1344,c16_p1_g1,13.0,44
1345,c16_p1_g1,13.0,45
1346,c16_p1_g1,13.0,46
1347,c16_p1_g1,14.0,47
1348,c16_p1_g1,14.0,48
1349,c16_p1_g1,14.0,49
1350,c16_p1_g1,14.0,50
1351,c16_p1_g1,14.0,51
1352,c16_p1_g1,14.0,52
1353,c16_p1_g1,14.0,53
1354,c16_p1_g1,14.0,54
1355,c16_p1_g1,15.0,55
1356,c16_p1_g1,15.0,56
1357,c16_p1_g1,15.0,57
1358,c16_p1_g1,15.0,58
1359,c16_p1_g1,15.0,59
1360,c16_p1_g1,15.0,60
1361,c16_p1_g1,15.0,61
1362,c16_p1_g1,15.0,62
1363,c16_p1_g1,15.0,63
1364,c16_p1_g1,15.0,64
1365,c16_p1_g1,15.0,65
1366,c16_p1_g1,15.0,66
1367,c16_p1_g1,15.0,67
1368,c16_p1_g1,15.0,68
1369,c16_p1_g1,15.0,69
1370,c16_p1_g1,15.0,70
1371,c16_p1_g1,15.0,71
1372,c16_p1_g1,15.0,72
1373,c16_p1_g1,15.0,73
1374,c16_p1_g1,15.0,74
1375,c16_p1_g1,15.0,75
1376,c16_p1_g1,15.0,76
1377,c16_p1_g1,15.0,77
1378,c16_p1_g1,15.0,78
1379,c16_p1_g1,15.0,79
1380,c16_p1_g1,15.0,80
1381,c16_p1_g1,15.0,81
1382,c16_p1_g1,15.0,82
1383,c16_p1_g1,15.0,83
1384,c16_p1_g1,15.0,84
1385,c16_p1_g1,15.0,85
1386,c16_p1_g1,15.0,86
1387,c16_p1_g1,15.0,87
1388,c16_p1_g1,15.0,88
1389,c16_p1_g1,15.0,89
1390,c16_p1_g1,15.0,90
1391,c16_p1_g1,15.0,91
1392,c16_p1_g1,15.0,92
1393,c16_p1_g1,15.0,93
1394,c16_p1_g1,15.0,94
1395,c16_p1_g1,15.0,95
1396,c16_p1_g1,15.0,96
1397,c16_p1_g1,15.0,97
1398,c16_p1_g1,16.0,98
1399,c16_p1_g1,17.0,99
1400,c17_p1_g1,0.0,0
1401,c17_p1_g1,1.0,1
1402,c17_p1_g1,2.0,2
1403,c17_p1_g1,2.0,3
1404,c17_p1_g1,2.0,4
1405,c17_p1_g1,3.0,5
1406,c17_p1_g1,3.0,6
1407,c17_p1_g1,3.0,7
1408,c17_p1_g1,3.0,8
1409,c17_p1_g1,3.0,9
1410,c17_p1_g1,3.0,10
1411,c17_p1_g1,3.0,11
1412,c17_p1_g1,3.0,12
1413,c17_p1_g1,3.0,13
1414,c17_p1_g1,3.0,14
1415,c17_p1_g1,3.0,15
1416,c17_p1_g1,3.0,16
1417,c17_p1_g1,3.0,17
1418,c17_p1_g1,3.0,18
1419,c17_p1_g1,3.0,19
1420,c17_p1_g1,3.0,20
1421,c17_p1_g1,3.0,21
1422,c17_p1_g1,3.0,22
1423,c17_p1_g1,3.0,23
1424,c17_p1_g1,3.0,24
1425,c17_p1_g1,3.0,25
1426,c17_p1_g1,3.0,26
1427,c17_p1_g1,3.0,27
1428,c17_p1_g1,3.0,28
1429,c17_p1_g1,3.0,29
1430,c17_p1_g1,3.0,30
1431,c17_p1_g1,3.0,31
1432,c17_p1_g1,3.0,32
1433,c17_p1_g1,4.0,33
1434,c17_p1_g1,5.0,34
1435,c17_p1_g1,6.0,35
1436,c17_p1_g1,6.0,36
1437,c17_p1_g1,6.0,37
1438,c17_p1_g1,6.0,38
1439,c17_p1_g1,6.0,39
1440,c17_p1_g1,6.0,40
1441,c17_p1_g1,6.0,41
1442,c17_p1_g1,6.0,42
1443,c17_p1_g1,6.0,43
1444,c17_p1_g1,6.0,44
1445,c17_p1_g1,6.0,45
1446,c17_p1_g1,6.0,46
1447,c17_p1_g1,6.0,47
1448,c17_p1_g1,6.0,48
1449,c17_p1_g1,6.0,49
1450,c17_p1_g1,6.0,50
1451,c17_p1_g1,6.0,51
1452,c17_p1_g1,6.0,52
1453,c17_p1_g1,6.0,53
1454,c17_p1_g1,6.0,54
1455,c17_p1_g1,6.0,55
1456,c17_p1_g1,6.0,56
1457,c17_p1_g1,6.0,57
1458,c17_p1_g1,6.0,58
1459,c17_p1_g1,6.0,59
1460,c17_p1_g1,7.0,60
1461,c17_p1_g1,7.0,61
1462,c17_p1_g1,7.0,62
1463,c17_p1_g1,7.0,63
1464,c17_p1_g1,7.0,64
1465,c17_p1_g1,7.0,65
1466,c17_p1_g1,7.0,66
1467,c17_p1_g1,7.0,67
1468,c17_p1_g1,7.0,68
1469,c17_p1_g1,7.0,69
1470,c17_p1_g1,7.0,70
1471,c17_p1_g1,7.0,71
1472,c17_p1_g1,7.0,72
1473,c17_p1_g1,8.0,73
1474,c17_p1_g1,8.0,74
1475,c17_p1_g1,8.0,75
1476,c17_p1_g1,8.0,76
1477,c17_p1_g1,8.0,77
1478,c17_p1_g1,8.0,78
1479,c17_p1_g1,8.0,79
1480,c17_p1_g1,8.0,80
1481,c17_p1_g1,8.0,81
1482,c17_p1_g1,8.0,82
1483,c17_p1_g1,8.0,83
1484,c17_p1_g1,8.0,84
1485,c17_p1_g1,8.0,85
1486,c17_p1_g1,8.0,86
1487,c17_p1_g1,8.0,87
1488,c17_p1_g1,8.0,88
1489,c17_p1_g1,8.0,89
1490,c17_p1_g1,8.0,90
1491,c17_p1_g1,8.0,91
1492,c17_p1_g1,8.0,92
1493,c17_p1_g1,8.0,93
1494,c17_p1_g1,8.0,94
1495,c17_p1_g1,8.0,95
1496,c17_p1_g1,8.0,96
1497,c17_p1_g1,8.0,97
1498,c17_p1_g1,8.0,98
1499,c17_p1_g1,8.0,99
1500,c18_p1_g1,0.0,0
1501,c18_p1_g1,0.0,1
1502,c18_p1_g1,0.0,2
1503,c18_p1_g1,0.0,3
1504,c18_p1_g1,0.0,4
1505,c18_p1_g1,0.0,5
1506,c18_p1_g1,0.0,6
1507,c18_p1_g1,0.0,7
1508,c18_p1_g1,0.0,8
1509,c18_p1_g1,0.0,9
1510,c18_p1_g1,0.0,10
1511,c18_p1_g1,0.0,11
1512,c18_p1_g1,1.0,12
1513,c18_p1_g1,1.0,13
1514,c18_p1_g1,1.0,14
1515,c18_p1_g1,1.0,15
1516,c18_p1_g1,1.0,16
1517,c18_p1_g1,2.0,17
1518,c18_p1_g1,2.0,18
1519,c18_p1_g1,2.0,19
1520,c18_p1_g1,2.0,20
1521,c18_p1_g1,2.0,21
1522,c18_p1_g1,2.0,22
1523,c18_p1_g1,2.0,23
1524,c18_p1_g1,2.0,24
1525,c18_p1_g1,2.0,25
1526,c18_p1_g1,3.0,26
1527,c18_p1_g1,3.0,27
1528,c18_p1_g1,3.0,28
1529,c18_p1_g1,3.0,29
1530,c18_p1_g1,3.0,30
1531,c18_p1_g1,3.0,31
1532,c18_p1_g1,3.0,32
1533,c18_p1_g1,3.0,33
1534,c18_p1_g1,3.0,34
1535,c18_p1_g1,3.0,35
1536,c18_p1_g1,3.0,36
1537,c18_p1_g1,3.0,37
1538,c18_p1_g1,3.0,38
1539,c18_p1_g1,3.0,39
1540,c18_p1_g1,3.0,40
1541,c18_p1_g1,3.0,41
1542,c18_p1_g1,3.0,42
1543,c18_p1_g1,3.0,43
1544,c18_p1_g1,3.0,44
1545,c18_p1_g1,4.0,45
1546,c18_p1_g1,5.0,46
1547,c18_p1_g1,5.0,47
1548,c18_p1_g1,5.0,48
1549,c18_p1_g1,5.0,49
1550,c18_p1_g1,5.0,50
1551,c18_p1_g1,5.0,51
1552,c18_p1_g1,5.0,52
1553,c18_p1_g1,5.0,53
1554,c18_p1_g1,5.0,54
1555,c18_p1_g1,5.0,55
1556,c18_p1_g1,5.0,56
1557,c18_p1_g1,5.0,57
1558,c18_p1_g1,5.0,58
1559,c18_p1_g1,5.0,59
1560,c18_p1_g1,5.0,60
1561,c18_p1_g1,6.0,61
1562,c18_p1_g1,6.0,62
1563,c18_p1_g1,6.0,63
1564,c18_p1_g1,6.0,64
1565,c18_p1_g1,6.0,65
1566,c18_p1_g1,6.0,66
1567,c18_p1_g1,6.0,67
1568,c18_p1_g1,6.0,68
1569,c18_p1_g1,7.0,69
1570,c18_p1_g1,7.0,70
1571,c18_p1_g1,7.0,71
1572,c18_p1_g1,7.0,72
1573,c18_p1_g1,7.0,73
1574,c18_p1_g1,7.0,74
1575,c18_p1_g1,7.0,75
1576,c18_p1_g1,7.0,76
1577,c18_p1_g1,7.0,77
1578,c18_p1_g1,7.0,78
1579,c18_p1_g1,8.0,79
1580,c18_p1_g1,8.0,80
1581,c18_p1_g1,9.0,81
1582,c18_p1_g1,9.0,82
1583,c18_p1_g1,9.0,83
1584,c18_p1_g1,9.0,84
1585,c18_p1_g1,9.0,85
1586,c18_p1_g1,10.0,86
1587,c18_p1_g1,11.0,87
1588,c18_p1_g1,11.0,88
1589,c18_p1_g1,11.0,89
1590,c18_p1_g1,11.0,90
1591,c18_p1_g1,11.0,91
1592,c18_p1_g1,12.0,92
1593,c18_p1_g1,12.0,93
1594,c18_p1_g1,13.0,94
1595,c18_p1_g1,13.0,95
1596,c18_p1_g1,13.0,96
1597,c18_p1_g1,13.0,97
1598,c18_p1_g1,13.0,98
1599,c18_p1_g1,13.0,99
1600,s01_p1_g1,0.0,0
1601,s01_p1_g1,1.0,1
1602,s01_p1_g1,1.0,2
1603,s01_p1_g1,2.0,3
1604,s01_p1_g1,2.0,4
1605,s01_p1_g1,2.0,5
1606,s01_p1_g1,2.0,6
1607,s01_p1_g1,2.0,7
1608,s01_p1_g1,3.0,8
1609,s01_p1_g1,4.0,9
1610,s01_p1_g1,5.0,10
1611,s01_p1_g1,5.0,11
