,value,trial,game,participant,condition,experiment,dyad,mapping
8109,3.0,9,1,j02_p2,social,3.0,j02,d
8110,4.0,10,1,j02_p2,social,3.0,j02,d
8111,4.0,11,1,j02_p2,social,3.0,j02,d
8112,4.0,12,1,j02_p2,social,3.0,j02,d
8113,4.0,13,1,j02_p2,social,3.0,j02,d
8114,5.0,14,1,j02_p2,social,3.0,j02,d
8115,5.0,15,1,j02_p2,social,3.0,j02,d
8116,5.0,16,1,j02_p2,social,3.0,j02,d
8117,5.0,17,1,j02_p2,social,3.0,j02,d
8118,6.0,18,1,j02_p2,social,3.0,j02,d
8119,7.0,19,1,j02_p2,social,3.0,j02,d
8120,7.0,20,1,j02_p2,social,3.0,j02,d
8121,7.0,21,1,j02_p2,social,3.0,j02,d
8122,7.0,22,1,j02_p2,social,3.0,j02,d
8123,8.0,23,1,j02_p2,social,3.0,j02,d
8124,8.0,24,1,j02_p2,social,3.0,j02,d
8125,9.0,25,1,j02_p2,social,3.0,j02,d
8126,9.0,26,1,j02_p2,social,3.0,j02,d
8127,9.0,27,1,j02_p2,social,3.0,j02,d
8128,9.0,28,1,j02_p2,social,3.0,j02,d
8129,9.0,29,1,j02_p2,social,3.0,j02,d
8130,10.0,30,1,j02_p2,social,3.0,j02,d
8131,10.0,31,1,j02_p2,social,3.0,j02,d
8132,10.0,32,1,j02_p2,social,3.0,j02,d
8133,10.0,33,1,j02_p2,social,3.0,j02,d
8134,10.0,34,1,j02_p2,social,3.0,j02,d
8135,10.0,35,1,j02_p2,social,3.0,j02,d
8136,10.0,36,1,j02_p2,social,3.0,j02,d
8137,10.0,37,1,j02_p2,social,3.0,j02,d
8138,11.0,38,1,j02_p2,social,3.0,j02,d
8139,11.0,39,1,j02_p2,social,3.0,j02,d
8140,12.0,40,1,j02_p2,social,3.0,j02,d
8141,12.0,41,1,j02_p2,social,3.0,j02,d
8142,12.0,42,1,j02_p2,social,3.0,j02,d
8143,13.0,43,1,j02_p2,social,3.0,j02,d
8144,13.0,44,1,j02_p2,social,3.0,j02,d
8145,13.0,45,1,j02_p2,social,3.0,j02,d
8146,14.0,46,1,j02_p2,social,3.0,j02,d
8147,14.0,47,1,j02_p2,social,3.0,j02,d
8148,14.0,48,1,j02_p2,social,3.0,j02,d
8149,15.0,49,1,j02_p2,social,3.0,j02,d
8150,16.0,50,1,j02_p2,social,3.0,j02,d
8151,17.0,51,1,j02_p2,social,3.0,j02,d
8152,18.0,52,1,j02_p2,social,3.0,j02,d
8153,19.0,53,1,j02_p2,social,3.0,j02,d
8154,20.0,54,1,j02_p2,social,3.0,j02,d
8155,20.0,55,1,j02_p2,social,3.0,j02,d
8156,21.0,56,1,j02_p2,social,3.0,j02,d
8157,22.0,57,1,j02_p2,social,3.0,j02,d
8158,23.0,58,1,j02_p2,social,3.0,j02,d
8159,23.0,59,1,j02_p2,social,3.0,j02,d
8160,23.0,60,1,j02_p2,social,3.0,j02,d
8161,24.0,61,1,j02_p2,social,3.0,j02,d
8162,24.0,62,1,j02_p2,social,3.0,j02,d
8163,24.0,63,1,j02_p2,social,3.0,j02,d
8164,25.0,64,1,j02_p2,social,3.0,j02,d
8165,25.0,65,1,j02_p2,social,3.0,j02,d
8166,26.0,66,1,j02_p2,social,3.0,j02,d
8167,26.0,67,1,j02_p2,social,3.0,j02,d
8168,27.0,68,1,j02_p2,social,3.0,j02,d
8169,27.0,69,1,j02_p2,social,3.0,j02,d
8170,28.0,70,1,j02_p2,social,3.0,j02,d
8171,28.0,71,1,j02_p2,social,3.0,j02,d
8172,28.0,72,1,j02_p2,social,3.0,j02,d
8173,28.0,73,1,j02_p2,social,3.0,j02,d
8174,28.0,74,1,j02_p2,social,3.0,j02,d
8175,28.0,75,1,j02_p2,social,3.0,j02,d
8176,28.0,76,1,j02_p2,social,3.0,j02,d
8177,28.0,77,1,j02_p2,social,3.0,j02,d
8178,29.0,78,1,j02_p2,social,3.0,j02,d
8179,29.0,79,1,j02_p2,social,3.0,j02,d
8180,29.0,80,1,j02_p2,social,3.0,j02,d
8181,30.0,81,1,j02_p2,social,3.0,j02,d
8182,30.0,82,1,j02_p2,social,3.0,j02,d
8183,30.0,83,1,j02_p2,social,3.0,j02,d
8184,31.0,84,1,j02_p2,social,3.0,j02,d
8185,31.0,85,1,j02_p2,social,3.0,j02,d
8186,31.0,86,1,j02_p2,social,3.0,j02,d
8187,32.0,87,1,j02_p2,social,3.0,j02,d
8188,32.0,88,1,j02_p2,social,3.0,j02,d
8189,32.0,89,1,j02_p2,social,3.0,j02,d
8190,32.0,90,1,j02_p2,social,3.0,j02,d
8191,33.0,91,1,j02_p2,social,3.0,j02,d
8192,34.0,92,1,j02_p2,social,3.0,j02,d
8193,35.0,93,1,j02_p2,social,3.0,j02,d
8194,35.0,94,1,j02_p2,social,3.0,j02,d
8195,36.0,95,1,j02_p2,social,3.0,j02,d
8196,36.0,96,1,j02_p2,social,3.0,j02,d
8197,37.0,97,1,j02_p2,social,3.0,j02,d
8198,38.0,98,1,j02_p2,social,3.0,j02,d
8199,39.0,99,1,j02_p2,social,3.0,j02,d
8200,0.0,0,1,j03_p1,social,3.0,j03,d
8201,0.0,1,1,j03_p1,social,3.0,j03,d
8202,0.0,2,1,j03_p1,social,3.0,j03,d
8203,0.0,3,1,j03_p1,social,3.0,j03,d
8204,1.0,4,1,j03_p1,social,3.0,j03,d
8205,1.0,5,1,j03_p1,social,3.0,j03,d
8206,1.0,6,1,j03_p1,social,3.0,j03,d
8207,2.0,7,1,j03_p1,social,3.0,j03,d
8208,3.0,8,1,j03_p1,social,3.0,j03,d
8209,3.0,9,1,j03_p1,social,3.0,j03,d
8210,4.0,10,1,j03_p1,social,3.0,j03,d
8211,5.0,11,1,j03_p1,social,3.0,j03,d
8212,5.0,12,1,j03_p1,social,3.0,j03,d
8213,5.0,13,1,j03_p1,social,3.0,j03,d
8214,5.0,14,1,j03_p1,social,3.0,j03,d
8215,6.0,15,1,j03_p1,social,3.0,j03,d
8216,6.0,16,1,j03_p1,social,3.0,j03,d
8217,6.0,17,1,j03_p1,social,3.0,j03,d
8218,7.0,18,1,j03_p1,social,3.0,j03,d
8219,7.0,19,1,j03_p1,social,3.0,j03,d
8220,7.0,20,1,j03_p1,social,3.0,j03,d
8221,7.0,21,1,j03_p1,social,3.0,j03,d
8222,7.0,22,1,j03_p1,social,3.0,j03,d
8223,7.0,23,1,j03_p1,social,3.0,j03,d
8224,8.0,24,1,j03_p1,social,3.0,j03,d
8225,8.0,25,1,j03_p1,social,3.0,j03,d
8226,8.0,26,1,j03_p1,social,3.0,j03,d
8227,9.0,27,1,j03_p1,social,3.0,j03,d
8228,9.0,28,1,j03_p1,social,3.0,j03,d
8229,9.0,29,1,j03_p1,social,3.0,j03,d
8230,10.0,30,1,j03_p1,social,3.0,j03,d
8231,10.0,31,1,j03_p1,social,3.0,j03,d
8232,10.0,32,1,j03_p1,social,3.0,j03,d
8233,10.0,33,1,j03_p1,social,3.0,j03,d
8234,11.0,34,1,j03_p1,social,3.0,j03,d
8235,11.0,35,1,j03_p1,social,3.0,j03,d
8236,11.0,36,1,j03_p1,social,3.0,j03,d
8237,12.0,37,1,j03_p1,social,3.0,j03,d
8238,12.0,38,1,j03_p1,social,3.0,j03,d
8239,13.0,39,1,j03_p1,social,3.0,j03,d
8240,13.0,40,1,j03_p1,social,3.0,j03,d
8241,13.0,41,1,j03_p1,social,3.0,j03,d
8242,13.0,42,1,j03_p1,social,3.0,j03,d
8243,14.0,43,1,j03_p1,social,3.0,j03,d
8244,14.0,44,1,j03_p1,social,3.0,j03,d
8245,15.0,45,1,j03_p1,social,3.0,j03,d
8246,15.0,46,1,j03_p1,social,3.0,j03,d
8247,16.0,47,1,j03_p1,social,3.0,j03,d
8248,16.0,48,1,j03_p1,social,3.0,j03,d
8249,16.0,49,1,j03_p1,social,3.0,j03,d
8250,16.0,50,1,j03_p1,social,3.0,j03,d
8251,17.0,51,1,j03_p1,social,3.0,j03,d
8252,17.0,52,1,j03_p1,social,3.0,j03,d
8253,17.0,53,1,j03_p1,social,3.0,j03,d
8254,18.0,54,1,j03_p1,social,3.0,j03,d
8255,18.0,55,1,j03_p1,social,3.0,j03,d
8256,19.0,56,1,j03_p1,social,3.0,j03,d
8257,19.0,57,1,j03_p1,social,3.0,j03,d
8258,19.0,58,1,j03_p1,social,3.0,j03,d
8259,20.0,59,1,j03_p1,social,3.0,j03,d
8260,20.0,60,1,j03_p1,social,3.0,j03,d
8261,21.0,61,1,j03_p1,social,3.0,j03,d
8262,21.0,62,1,j03_p1,social,3.0,j03,d
8263,21.0,63,1,j03_p1,social,3.0,j03,d
8264,21.0,64,1,j03_p1,social,3.0,j03,d
8265,22.0,65,1,j03_p1,social,3.0,j03,d
8266,22.0,66,1,j03_p1,social,3.0,j03,d
8267,22.0,67,1,j03_p1,social,3.0,j03,d
8268,22.0,68,1,j03_p1,social,3.0,j03,d
8269,22.0,69,1,j03_p1,social,3.0,j03,d
8270,22.0,70,1,j03_p1,social,3.0,j03,d
8271,22.0,71,1,j03_p1,social,3.0,j03,d
8272,22.0,72,1,j03_p1,social,3.0,j03,d
8273,22.0,73,1,j03_p1,social,3.0,j03,d
8274,22.0,74,1,j03_p1,social,3.0,j03,d
8275,22.0,75,1,j03_p1,social,3.0,j03,d
8276,22.0,76,1,j03_p1,social,3.0,j03,d
8277,22.0,77,1,j03_p1,social,3.0,j03,d
8278,22.0,78,1,j03_p1,social,3.0,j03,d
8279,23.0,79,1,j03_p1,social,3.0,j03,d
8280,24.0,80,1,j03_p1,social,3.0,j03,d
8281,25.0,81,1,j03_p1,social,3.0,j03,d
8282,26.0,82,1,j03_p1,social,3.0,j03,d
8283,26.0,83,1,j03_p1,social,3.0,j03,d
8284,26.0,84,1,j03_p1,social,3.0,j03,d
8285,26.0,85,1,j03_p1,social,3.0,j03,d
8286,26.0,86,1,j03_p1,social,3.0,j03,d
8287,26.0,87,1,j03_p1,social,3.0,j03,d
8288,26.0,88,1,j03_p1,social,3.0,j03,d
8289,26.0,89,1,j03_p1,social,3.0,j03,d
8290,26.0,90,1,j03_p1,social,3.0,j03,d
8291,26.0,91,1,j03_p1,social,3.0,j03,d
8292,26.0,92,1,j03_p1,social,3.0,j03,d
8293,26.0,93,1,j03_p1,social,3.0,j03,d
8294,26.0,94,1,j03_p1,social,3.0,j03,d
8295,26.0,95,1,j03_p1,social,3.0,j03,d
8296,26.0,96,1,j03_p1,social,3.0,j03,d
8297,27.0,97,1,j03_p1,social,3.0,j03,d
8298,28.0,98,1,j03_p1,social,3.0,j03,d
8299,29.0,99,1,j03_p1,social,3.0,j03,d
8300,0.0,0,1,j03_p2,social,3.0,j03,d
8301,0.0,1,1,j03_p2,social,3.0,j03,d
8302,1.0,2,1,j03_p2,social,3.0,j03,d
8303,1.0,3,1,j03_p2,social,3.0,j03,d
8304,1.0,4,1,j03_p2,social,3.0,j03,d
8305,2.0,5,1,j03_p2,social,3.0,j03,d
8306,2.0,6,1,j03_p2,social,3.0,j03,d
8307,2.0,7,1,j03_p2,social,3.0,j03,d
8308,3.0,8,1,j03_p2,social,3.0,j03,d
8309,3.0,9,1,j03_p2,social,3.0,j03,d
8310,3.0,10,1,j03_p2,social,3.0,j03,d
8311,3.0,11,1,j03_p2,social,3.0,j03,d
8312,4.0,12,1,j03_p2,social,3.0,j03,d
8313,5.0,13,1,j03_p2,social,3.0,j03,d
8314,5.0,14,1,j03_p2,social,3.0,j03,d
8315,5.0,15,1,j03_p2,social,3.0,j03,d
8316,6.0,16,1,j03_p2,social,3.0,j03,d
8317,6.0,17,1,j03_p2,social,3.0,j03,d
8318,6.0,18,1,j03_p2,social,3.0,j03,d
8319,7.0,19,1,j03_p2,social,3.0,j03,d
8320,8.0,20,1,j03_p2,social,3.0,j03,d
8321,8.0,21,1,j03_p2,social,3.0,j03,d
8322,9.0,22,1,j03_p2,social,3.0,j03,d
8323,9.0,23,1,j03_p2,social,3.0,j03,d
8324,9.0,24,1,j03_p2,social,3.0,j03,d
8325,10.0,25,1,j03_p2,social,3.0,j03,d
8326,10.0,26,1,j03_p2,social,3.0,j03,d
8327,10.0,27,1,j03_p2,social,3.0,j03,d
8328,11.0,28,1,j03_p2,social,3.0,j03,d
8329,11.0,29,1,j03_p2,social,3.0,j03,d
8330,11.0,30,1,j03_p2,social,3.0,j03,d
8331,11.0,31,1,j03_p2,social,3.0,j03,d
8332,12.0,32,1,j03_p2,social,3.0,j03,d
8333,12.0,33,1,j03_p2,social,3.0,j03,d
8334,12.0,34,1,j03_p2,social,3.0,j03,d
8335,13.0,35,1,j03_p2,social,3.0,j03,d
8336,13.0,36,1,j03_p2,social,3.0,j03,d
8337,13.0,37,1,j03_p2,social,3.0,j03,d
8338,13.0,38,1,j03_p2,social,3.0,j03,d
8339,13.0,39,1,j03_p2,social,3.0,j03,d
8340,13.0,40,1,j03_p2,social,3.0,j03,d
8341,14.0,41,1,j03_p2,social,3.0,j03,d
8342,14.0,42,1,j03_p2,social,3.0,j03,d
8343,14.0,43,1,j03_p2,social,3.0,j03,d
8344,14.0,44,1,j03_p2,social,3.0,j03,d
8345,14.0,45,1,j03_p2,social,3.0,j03,d
8346,15.0,46,1,j03_p2,social,3.0,j03,d
8347,15.0,47,1,j03_p2,social,3.0,j03,d
8348,15.0,48,1,j03_p2,social,3.0,j03,d
8349,16.0,49,1,j03_p2,social,3.0,j03,d
8350,16.0,50,1,j03_p2,social,3.0,j03,d
8351,16.0,51,1,j03_p2,social,3.0,j03,d
8352,17.0,52,1,j03_p2,social,3.0,j03,d
8353,17.0,53,1,j03_p2,social,3.0,j03,d
8354,17.0,54,1,j03_p2,social,3.0,j03,d
8355,17.0,55,1,j03_p2,social,3.0,j03,d
8356,17.0,56,1,j03_p2,social,3.0,j03,d
8357,18.0,57,1,j03_p2,social,3.0,j03,d
8358,18.0,58,1,j03_p2,social,3.0,j03,d
8359,18.0,59,1,j03_p2,social,3.0,j03,d
8360,18.0,60,1,j03_p2,social,3.0,j03,d
8361,18.0,61,1,j03_p2,social,3.0,j03,d
8362,18.0,62,1,j03_p2,social,3.0,j03,d
8363,19.0,63,1,j03_p2,social,3.0,j03,d
8364,19.0,64,1,j03_p2,social,3.0,j03,d
8365,19.0,65,1,j03_p2,social,3.0,j03,d
8366,19.0,66,1,j03_p2,social,3.0,j03,d
8367,19.0,67,1,j03_p2,social,3.0,j03,d
8368,19.0,68,1,j03_p2,social,3.0,j03,d
8369,19.0,69,1,j03_p2,social,3.0,j03,d
8370,19.0,70,1,j03_p2,social,3.0,j03,d
8371,19.0,71,1,j03_p2,social,3.0,j03,d
8372,19.0,72,1,j03_p2,social,3.0,j03,d
8373,19.0,73,1,j03_p2,social,3.0,j03,d
8374,19.0,74,1,j03_p2,social,3.0,j03,d
8375,19.0,75,1,j03_p2,social,3.0,j03,d
8376,19.0,76,1,j03_p2,social,3.0,j03,d
8377,19.0,77,1,j03_p2,social,3.0,j03,d
8378,19.0,78,1,j03_p2,social,3.0,j03,d
8379,19.0,79,1,j03_p2,social,3.0,j03,d
8380,19.0,80,1,j03_p2,social,3.0,j03,d
8381,19.0,81,1,j03_p2,social,3.0,j03,d
8382,19.0,82,1,j03_p2,social,3.0,j03,d
8383,19.0,83,1,j03_p2,social,3.0,j03,d
8384,20.0,84,1,j03_p2,social,3.0,j03,d
8385,21.0,85,1,j03_p2,social,3.0,j03,d
8386,21.0,86,1,j03_p2,social,3.0,j03,d
8387,21.0,87,1,j03_p2,social,3.0,j03,d
8388,21.0,88,1,j03_p2,social,3.0,j03,d
8389,21.0,89,1,j03_p2,social,3.0,j03,d
8390,21.0,90,1,j03_p2,social,3.0,j03,d
8391,21.0,91,1,j03_p2,social,3.0,j03,d
8392,21.0,92,1,j03_p2,social,3.0,j03,d
8393,21.0,93,1,j03_p2,social,3.0,j03,d
8394,21.0,94,1,j03_p2,social,3.0,j03,d
8395,21.0,95,1,j03_p2,social,3.0,j03,d
8396,22.0,96,1,j03_p2,social,3.0,j03,d
8397,22.0,97,1,j03_p2,social,3.0,j03,d
8398,23.0,98,1,j03_p2,social,3.0,j03,d
8399,23.0,99,1,j03_p2,social,3.0,j03,d
8400,0.0,0,1,j04_p1,social,3.0,j04,d
8401,0.0,1,1,j04_p1,social,3.0,j04,d
8402,1.0,2,1,j04_p1,social,3.0,j04,d
8403,1.0,3,1,j04_p1,social,3.0,j04,d
8404,1.0,4,1,j04_p1,social,3.0,j04,d
8405,2.0,5,1,j04_p1,social,3.0,j04,d
8406,2.0,6,1,j04_p1,social,3.0,j04,d
8407,2.0,7,1,j04_p1,social,3.0,j04,d
8408,2.0,8,1,j04_p1,social,3.0,j04,d
8409,3.0,9,1,j04_p1,social,3.0,j04,d
8410,3.0,10,1,j04_p1,social,3.0,j04,d
8411,4.0,11,1,j04_p1,social,3.0,j04,d
8412,4.0,12,1,j04_p1,social,3.0,j04,d
8413,5.0,13,1,j04_p1,social,3.0,j04,d
8414,5.0,14,1,j04_p1,social,3.0,j04,d
8415,6.0,15,1,j04_p1,social,3.0,j04,d
8416,6.0,16,1,j04_p1,social,3.0,j04,d
8417,7.0,17,1,j04_p1,social,3.0,j04,d
8418,7.0,18,1,j04_p1,social,3.0,j04,d
8419,7.0,19,1,j04_p1,social,3.0,j04,d
8420,8.0,20,1,j04_p1,social,3.0,j04,d
8421,8.0,21,1,j04_p1,social,3.0,j04,d
8422,8.0,22,1,j04_p1,social,3.0,j04,d
8423,9.0,23,1,j04_p1,social,3.0,j04,d
8424,10.0,24,1,j04_p1,social,3.0,j04,d
8425,10.0,25,1,j04_p1,social,3.0,j04,d
8426,10.0,26,1,j04_p1,social,3.0,j04,d
8427,11.0,27,1,j04_p1,social,3.0,j04,d
8428,11.0,28,1,j04_p1,social,3.0,j04,d
8429,12.0,29,1,j04_p1,social,3.0,j04,d
8430,12.0,30,1,j04_p1,social,3.0,j04,d
8431,12.0,31,1,j04_p1,social,3.0,j04,d
8432,12.0,32,1,j04_p1,social,3.0,j04,d
8433,13.0,33,1,j04_p1,social,3.0,j04,d
8434,13.0,34,1,j04_p1,social,3.0,j04,d
8435,13.0,35,1,j04_p1,social,3.0,j04,d
8436,14.0,36,1,j04_p1,social,3.0,j04,d
8437,15.0,37,1,j04_p1,social,3.0,j04,d
8438,15.0,38,1,j04_p1,social,3.0,j04,d
8439,16.0,39,1,j04_p1,social,3.0,j04,d
8440,16.0,40,1,j04_p1,social,3.0,j04,d
8441,17.0,41,1,j04_p1,social,3.0,j04,d
8442,17.0,42,1,j04_p1,social,3.0,j04,d
8443,18.0,43,1,j04_p1,social,3.0,j04,d
8444,18.0,44,1,j04_p1,social,3.0,j04,d
8445,18.0,45,1,j04_p1,social,3.0,j04,d
8446,18.0,46,1,j04_p1,social,3.0,j04,d
8447,18.0,47,1,j04_p1,social,3.0,j04,d
8448,19.0,48,1,j04_p1,social,3.0,j04,d
8449,19.0,49,1,j04_p1,social,3.0,j04,d
8450,19.0,50,1,j04_p1,social,3.0,j04,d
8451,20.0,51,1,j04_p1,social,3.0,j04,d
8452,20.0,52,1,j04_p1,social,3.0,j04,d
8453,21.0,53,1,j04_p1,social,3.0,j04,d
8454,21.0,54,1,j04_p1,social,3.0,j04,d
8455,22.0,55,1,j04_p1,social,3.0,j04,d
8456,22.0,56,1,j04_p1,social,3.0,j04,d
8457,22.0,57,1,j04_p1,social,3.0,j04,d
8458,23.0,58,1,j04_p1,social,3.0,j04,d
8459,23.0,59,1,j04_p1,social,3.0,j04,d
8460,24.0,60,1,j04_p1,social,3.0,j04,d
8461,25.0,61,1,j04_p1,social,3.0,j04,d
8462,25.0,62,1,j04_p1,social,3.0,j04,d
8463,26.0,63,1,j04_p1,social,3.0,j04,d
8464,26.0,64,1,j04_p1,social,3.0,j04,d
8465,27.0,65,1,j04_p1,social,3.0,j04,d
8466,27.0,66,1,j04_p1,social,3.0,j04,d
8467,27.0,67,1,j04_p1,social,3.0,j04,d
8468,28.0,68,1,j04_p1,social,3.0,j04,d
8469,28.0,69,1,j04_p1,social,3.0,j04,d
8470,29.0,70,1,j04_p1,social,3.0,j04,d
8471,29.0,71,1,j04_p1,social,3.0,j04,d
8472,29.0,72,1,j04_p1,social,3.0,j04,d
8473,30.0,73,1,j04_p1,social,3.0,j04,d
8474,30.0,74,1,j04_p1,social,3.0,j04,d
8475,31.0,75,1,j04_p1,social,3.0,j04,d
8476,31.0,76,1,j04_p1,social,3.0,j04,d
8477,32.0,77,1,j04_p1,social,3.0,j04,d
8478,32.0,78,1,j04_p1,social,3.0,j04,d
8479,32.0,79,1,j04_p1,social,3.0,j04,d
8480,32.0,80,1,j04_p1,social,3.0,j04,d
8481,32.0,81,1,j04_p1,social,3.0,j04,d
8482,32.0,82,1,j04_p1,social,3.0,j04,d
8483,32.0,83,1,j04_p1,social,3.0,j04,d
8484,33.0,84,1,j04_p1,social,3.0,j04,d
8485,33.0,85,1,j04_p1,social,3.0,j04,d
8486,34.0,86,1,j04_p1,social,3.0,j04,d
8487,34.0,87,1,j04_p1,social,3.0,j04,d
8488,35.0,88,1,j04_p1,social,3.0,j04,d
8489,35.0,89,1,j04_p1,social,3.0,j04,d
8490,35.0,90,1,j04_p1,social,3.0,j04,d
8491,35.0,91,1,j04_p1,social,3.0,j04,d
8492,36.0,92,1,j04_p1,social,3.0,j04,d
8493,36.0,93,1,j04_p1,social,3.0,j04,d
8494,37.0,94,1,j04_p1,social,3.0,j04,d
8495,37.0,95,1,j04_p1,social,3.0,j04,d
8496,38.0,96,1,j04_p1,social,3.0,j04,d
8497,38.0,97,1,j04_p1,social,3.0,j04,d
8498,38.0,98,1,j04_p1,social,3.0,j04,d
8499,38.0,99,1,j04_p1,social,3.0,j04,d
8500,0.0,0,1,j04_p2,social,3.0,j04,d
8501,0.0,1,1,j04_p2,social,3.0,j04,d
8502,0.0,2,1,j04_p2,social,3.0,j04,d
8503,0.0,3,1,j04_p2,social,3.0,j04,d
8504,0.0,4,1,j04_p2,social,3.0,j04,d
8505,0.0,5,1,j04_p2,social,3.0,j04,d
8506,0.0,6,1,j04_p2,social,3.0,j04,d
8507,0.0,7,1,j04_p2,social,3.0,j04,d
8508,0.0,8,1,j04_p2,social,3.0,j04,d
8509,0.0,9,1,j04_p2,social,3.0,j04,d
8510,0.0,10,1,j04_p2,social,3.0,j04,d
8511,0.0,11,1,j04_p2,social,3.0,j04,d
8512,0.0,12,1,j04_p2,social,3.0,j04,d
8513,0.0,13,1,j04_p2,social,3.0,j04,d
8514,0.0,14,1,j04_p2,social,3.0,j04,d
8515,0.0,15,1,j04_p2,social,3.0,j04,d
8516,0.0,16,1,j04_p2,social,3.0,j04,d
8517,0.0,17,1,j04_p2,social,3.0,j04,d
8518,0.0,18,1,j04_p2,social,3.0,j04,d
8519,0.0,19,1,j04_p2,social,3.0,j04,d
8520,0.0,20,1,j04_p2,social,3.0,j04,d
8521,0.0,21,1,j04_p2,social,3.0,j04,d
8522,0.0,22,1,j04_p2,social,3.0,j04,d
8523,0.0,23,1,j04_p2,social,3.0,j04,d
8524,0.0,24,1,j04_p2,social,3.0,j04,d
8525,0.0,25,1,j04_p2,social,3.0,j04,d
8526,0.0,26,1,j04_p2,social,3.0,j04,d
8527,0.0,27,1,j04_p2,social,3.0,j04,d
8528,0.0,28,1,j04_p2,social,3.0,j04,d
8529,0.0,29,1,j04_p2,social,3.0,j04,d
8530,0.0,30,1,j04_p2,social,3.0,j04,d
8531,0.0,31,1,j04_p2,social,3.0,j04,d
8532,0.0,32,1,j04_p2,social,3.0,j04,d
8533,0.0,33,1,j04_p2,social,3.0,j04,d
8534,0.0,34,1,j04_p2,social,3.0,j04,d
8535,0.0,35,1,j04_p2,social,3.0,j04,d
8536,1.0,36,1,j04_p2,social,3.0,j04,d
8537,1.0,37,1,j04_p2,social,3.0,j04,d
8538,1.0,38,1,j04_p2,social,3.0,j04,d
8539,1.0,39,1,j04_p2,social,3.0,j04,d
8540,1.0,40,1,j04_p2,social,3.0,j04,d
8541,1.0,41,1,j04_p2,social,3.0,j04,d
8542,1.0,42,1,j04_p2,social,3.0,j04,d
8543,1.0,43,1,j04_p2,social,3.0,j04,d
8544,2.0,44,1,j04_p2,social,3.0,j04,d
8545,3.0,45,1,j04_p2,social,3.0,j04,d
8546,4.0,46,1,j04_p2,social,3.0,j04,d
8547,4.0,47,1,j04_p2,social,3.0,j04,d
8548,5.0,48,1,j04_p2,social,3.0,j04,d
8549,5.0,49,1,j04_p2,social,3.0,j04,d
8550,5.0,50,1,j04_p2,social,3.0,j04,d
8551,6.0,51,1,j04_p2,social,3.0,j04,d
8552,7.0,52,1,j04_p2,social,3.0,j04,d
8553,8.0,53,1,j04_p2,social,3.0,j04,d
8554,8.0,54,1,j04_p2,social,3.0,j04,d
8555,9.0,55,1,j04_p2,social,3.0,j04,d
8556,9.0,56,1,j04_p2,social,3.0,j04,d
8557,9.0,57,1,j04_p2,social,3.0,j04,d
8558,10.0,58,1,j04_p2,social,3.0,j04,d
8559,10.0,59,1,j04_p2,social,3.0,j04,d
8560,11.0,60,1,j04_p2,social,3.0,j04,d
8561,11.0,61,1,j04_p2,social,3.0,j04,d
8562,11.0,62,1,j04_p2,social,3.0,j04,d
8563,11.0,63,1,j04_p2,social,3.0,j04,d
8564,11.0,64,1,j04_p2,social,3.0,j04,d
8565,11.0,65,1,j04_p2,social,3.0,j04,d
8566,11.0,66,1,j04_p2,social,3.0,j04,d
8567,11.0,67,1,j04_p2,social,3.0,j04,d
8568,11.0,68,1,j04_p2,social,3.0,j04,d
8569,11.0,69,1,j04_p2,social,3.0,j04,d
8570,11.0,70,1,j04_p2,social,3.0,j04,d
8571,12.0,71,1,j04_p2,social,3.0,j04,d
8572,12.0,72,1,j04_p2,social,3.0,j04,d
8573,13.0,73,1,j04_p2,social,3.0,j04,d
8574,13.0,74,1,j04_p2,social,3.0,j04,d
8575,13.0,75,1,j04_p2,social,3.0,j04,d
8576,13.0,76,1,j04_p2,social,3.0,j04,d
8577,13.0,77,1,j04_p2,social,3.0,j04,d
8578,14.0,78,1,j04_p2,social,3.0,j04,d
8579,14.0,79,1,j04_p2,social,3.0,j04,d
8580,15.0,80,1,j04_p2,social,3.0,j04,d
8581,16.0,81,1,j04_p2,social,3.0,j04,d
8582,17.0,82,1,j04_p2,social,3.0,j04,d
8583,18.0,83,1,j04_p2,social,3.0,j04,d
8584,18.0,84,1,j04_p2,social,3.0,j04,d
8585,19.0,85,1,j04_p2,social,3.0,j04,d
8586,19.0,86,1,j04_p2,social,3.0,j04,d
8587,19.0,87,1,j04_p2,social,3.0,j04,d
8588,19.0,88,1,j04_p2,social,3.0,j04,d
8589,19.0,89,1,j04_p2,social,3.0,j04,d
8590,20.0,90,1,j04_p2,social,3.0,j04,d
8591,20.0,91,1,j04_p2,social,3.0,j04,d
8592,20.0,92,1,j04_p2,social,3.0,j04,d
8593,20.0,93,1,j04_p2,social,3.0,j04,d
8594,20.0,94,1,j04_p2,social,3.0,j04,d
8595,20.0,95,1,j04_p2,social,3.0,j04,d
8596,21.0,96,1,j04_p2,social,3.0,j04,d
8597,22.0,97,1,j04_p2,social,3.0,j04,d
8598,22.0,98,1,j04_p2,social,3.0,j04,d
8599,22.0,99,1,j04_p2,social,3.0,j04,d
8600,0.0,0,1,j05_p1,social,3.0,j05,d
8601,0.0,1,1,j05_p1,social,3.0,j05,d
8602,1.0,2,1,j05_p1,social,3.0,j05,d
8603,1.0,3,1,j05_p1,social,3.0,j05,d
8604,1.0,4,1,j05_p1,social,3.0,j05,d
8605,1.0,5,1,j05_p1,social,3.0,j05,d
8606,2.0,6,1,j05_p1,social,3.0,j05,d
8607,2.0,7,1,j05_p1,social,3.0,j05,d
